Kepler ID,KOI,Morph,Mult,BJD0,BJD0 Err,Period,Period Err,Kepmag,Teff,RA,Dec
8481574,,0.95,1,54964.728369,0.015157,0.326865,2.00e-7,13.939,5722,285.56830,44.57260
8488876,,0.18,1,54958.377657,0.027907,5.801881,1.32e-5,12.368,6957,289.40520,44.51550
8491745,3555,0.06,1,55059.647590,0.170204,111.319929,8.40e-4,12.439,4839,290.51160,44.55600
8494410,3685,0.00,1,54897.818947,0.028724,208.867689,2.28e-3,14.461,5669,291.49460,44.52350
8495415,2362,0.27,1,54966.667498,0.021546,2.237218,4.30e-6,15.938,4897,291.88130,44.55570
8496820,,0.85,1,54953.982720,0.025897,0.436967,3.00e-7,12.558,6310,292.47300,44.58850
8504570,,0.35,1,54955.777160,0.034006,4.007705,7.80e-6,13.251,6874,295.23690,44.50770
8506766,138,0.03,1,55071.647139,0.044682,48.937411,2.84e-4,13.960,6772,295.94090,44.57840
8507073,5527,0.00,1,55133.827558,0.060347,209.063001,2.28e-3,14.174,5853,296.03470,44.56220
8508485,,-1.00,1,55005.644464,,12.595796,4.04e-5,13.181,6516,296.44740,44.55860
8509346,,0.20,1,54968.521635,0.030803,6.099033,1.44e-5,13.745,6090,296.71410,44.57720
8509781,5529,0.01,1,54961.610592,0.029638,70.335881,4.71e-4,11.701,5801,296.83000,44.54920
8523194,,0.94,1,54954.223740,0.049353,0.878533,9.00e-7,11.952,7314,300.31800,44.53510
8539720,,0.85,1,54953.983567,0.044129,0.744499,7.00e-7,12.925,6351,281.98840,44.63650
8539850,,0.91,1,54964.745399,0.040831,0.642104,5.00e-7,13.924,7238,282.07350,44.68690
8543278,,0.09,1,54968.010552,0.016010,7.549300,1.95e-5,14.608,4950,283.94860,44.66950
8545456,,0.77,1,54953.665175,0.017205,0.315204,2.00e-7,11.724,7855,285.09470,44.66630
8548416,,0.84,1,54954.934698,0.066683,1.163648,1.30e-6,13.340,,286.78860,44.61960
8552540,,0.57,1,54954.105667,0.021830,1.061934,1.10e-6,10.292,5749,288.89040,44.61700
8552719,1792,0.04,1,55009.270241,0.106505,88.407466,6.38e-4,12.160,5114,288.97170,44.62450
8553788,,0.54,1,54954.997634,0.029599,1.606163,2.10e-6,12.691,8045,289.42880,44.64140
8553907,,0.04,1,54957.882820,0.046309,42.032213,2.28e-4,12.694,6425,289.47920,44.63140
8554005,,0.76,1,54954.006655,0.032740,0.608341,5.00e-7,12.710,7304,289.52260,44.68760
8554498,5,0.12,1,54999.437661,0.015119,4.780321,1.00e-5,11.665,5766,289.73970,44.64740
8555573,,0.96,1,54964.830102,0.017713,0.326362,2.00e-7,14.534,5564,290.15690,44.63240
8555795,,0.63,1,55000.099196,0.008403,0.234523,1.00e-7,15.919,5002,290.23810,44.64840
8559589,3697,0.00,1,54973.946057,0.057759,223.113048,2.28e-3,14.380,5945,291.63470,44.64760
8559863,,0.08,1,54976.284087,0.045994,22.470496,9.20e-5,12.723,5154,291.73090,44.62260
8560285,1249,0.02,1,55304.569760,0.068030,85.340879,7.65e-4,15.252,5745,291.90240,44.68370
8560840,1263,0.18,1,54966.854549,0.072630,31.973841,1.54e-4,15.527,4773,292.13440,44.65620
8560861,,0.12,1,54966.867732,0.083040,31.973233,1.54e-4,8.500,7647,292.13940,44.67270
8561192,5544,0.56,1,55001.352936,0.058515,2.742593,8.45e-5,16.267,6852,292.27150,44.69730
8563964,,1.00,1,54953.843362,0.017911,0.338436,2.00e-7,12.942,,293.40610,44.62210
8564672,,0.53,1,55063.217627,0.006290,0.434791,3.00e-7,14.035,5507,293.67580,44.62100
8565912,,0.59,1,55000.334268,0.028015,1.012174,3.99e-5,14.712,6771,294.10940,44.69110
8569819,,0.17,1,54970.557967,0.090289,20.849922,8.28e-5,13.040,7137,295.47580,44.62150
8572936,,0.04,1,54979.723069,0.031301,27.795808,1.26e-4,14.875,5706,296.43580,44.64160
8574270,,0.06,1,54972.696614,0.022466,15.120190,5.29e-5,15.166,5061,296.82110,44.67600
8579707,,0.95,1,54953.851710,0.042675,0.788592,7.00e-7,11.544,6244,298.20650,44.66460
8579812,,0.68,1,55000.069192,0.032432,0.661062,2.17e-5,14.823,6521,298.22880,44.64220
8580438,6058,0.23,1,54968.467897,0.036805,6.496033,1.58e-5,14.502,5307,298.38270,44.61560
8581658,,0.36,1,54956.737784,0.029054,3.481657,6.30e-6,13.396,5970,298.68330,44.63680
8587078,,0.88,1,55000.262147,0.034196,0.584147,1.81e-5,14.012,6043,300.08640,44.61820
8587792,,0.77,1,54953.660533,0.020581,0.368169,2.00e-7,11.817,5731,300.28270,44.67030
8589754,3518,0.26,1,55001.777970,0.036928,8.939381,5.37e-5,14.002,6233,300.79000,44.65340
8590527,,0.53,1,54953.870653,0.012817,0.739770,7.00e-7,11.634,6216,301.04820,44.60300
8590780,6183,0.19,1,54960.864402,0.032849,8.653893,2.36e-5,13.253,5972,301.16920,44.64600
8604993,,0.18,1,54967.018723,0.028112,6.570421,1.60e-5,15.299,5576,282.24000,44.73110
8605074,915,0.06,1,54990.121597,0.060705,37.601622,2.02e-4,15.505,5876,282.30600,44.71470
8608310,,0.65,1,54964.955191,0.028327,0.950382,1.00e-6,14.271,6257,284.06710,44.74870
8608490,,0.51,1,54965.473637,0.016314,1.082810,1.20e-6,14.771,4897,284.16720,44.77940
8610483,,0.05,1,54993.195479,0.052435,48.799368,2.84e-4,15.050,5924,285.28400,44.76920
8616873,1251,0.54,1,54964.802731,0.011232,0.576079,5.00e-7,15.237,5486,288.70090,44.70770
8618226,,0.22,1,54970.650002,0.031957,5.882036,1.36e-5,13.781,5796,289.33150,44.77260
8620561,3753,0.53,1,55002.205025,0.011361,0.782047,1.60e-6,16.784,4596,290.26720,44.71140
8621026,,0.35,1,54954.009536,0.033830,4.059429,7.90e-6,13.374,6375,290.42840,44.78730
8621353,3682,0.13,1,55005.848346,0.036386,11.344351,1.03e-4,17.953,,290.53480,44.77430
8624520,1816,0.02,1,55005.631953,0.008767,10.240594,3.03e-5,15.408,5083,291.68330,44.75160
8624778,,0.81,1,55000.117411,0.015918,0.276262,3.10e-6,17.710,6001,291.76750,44.72130
8625469,,0.78,1,55000.520801,0.017512,0.302246,3.50e-6,17.658,5298,292.04420,44.72790
8625821,1859,0.02,1,55060.713904,0.029263,45.396143,2.48e-4,15.024,5463,292.17710,44.78660
8626039,,0.85,1,55000.051783,0.046170,0.282891,3.20e-6,16.821,,292.27680,44.71920
8631160,1271,0.02,1,54949.991935,0.224126,161.965015,1.37e-3,13.632,6374,294.26550,44.79430
8647309,,0.65,1,55000.112942,0.137617,1.022037,2.30e-6,16.633,,298.84390,44.74890
8652599,,0.93,1,54955.141476,0.073740,1.360993,1.60e-6,13.435,,300.29870,44.75740
8654097,,0.94,1,55003.400402,0.169844,3.041590,5.20e-6,11.252,6360,300.68270,44.78870
8668810,3538,0.01,1,54944.866047,0.403899,313.100000,3.81e-3,15.638,4932,281.71790,44.87400
8669092,68,0.50,1,54954.288860,0.009359,1.000831,1.00e-6,12.733,6028,281.89310,44.82750
8677949,,0.93,1,55001.951829,0.016588,0.284951,2.00e-7,15.898,4819,286.80680,44.82980
8678664,1782,0.03,1,55012.776741,0.015965,15.420400,5.62e-5,15.596,5276,287.21060,44.84910
8682849,,0.88,1,55003.039756,0.021804,0.352555,2.00e-7,15.724,5713,289.34840,44.84700
8685306,,0.85,1,54954.092069,0.048212,0.808082,8.00e-7,11.795,6971,290.34640,44.81750
8686150,919,0.09,1,55006.536005,0.126713,51.425890,2.98e-4,15.631,5953,290.63900,44.80680
8687088,2749,0.51,1,54965.215702,0.032704,0.905031,9.00e-7,11.075,,291.00290,44.89950
8688110,,-1.00,1,54965.199728,,374.546000,5.05e-3,15.820,4892,291.39250,44.89520
8690001,,0.14,1,54986.633046,0.076133,19.359272,2.28e-3,14.257,5938,292.10840,44.84650
8690104,,0.77,1,54964.833394,0.021733,0.408774,3.00e-7,14.871,5868,292.15780,44.87340
8694926,,0.80,1,55000.015425,0.019763,0.371486,3.00e-7,15.619,5583,294.03640,44.82960
8695779,6061,0.10,1,55006.674439,0.022841,10.238939,3.15e-5,13.897,,294.33350,44.87090
8696274,,0.95,1,54964.693053,0.023042,0.391487,3.00e-7,14.099,,294.49290,44.83220
8696327,,0.75,1,55000.020604,0.052947,0.879229,3.25e-5,14.588,6720,294.51130,44.80670
8696442,,-1.00,1,54996.162544,,12.360553,3.94e-5,12.805,,294.55350,44.85030
8700506,,0.04,1,55005.598901,0.045563,43.797795,2.38e-4,13.478,6608,295.93080,44.83850
8700558,320,0.17,1,55006.496825,0.070772,4.791815,1.01e-5,12.174,6234,295.94780,44.82780
8701327,,0.24,1,54954.075179,0.039604,8.508841,2.30e-5,13.438,,296.17840,44.87030
8702921,6187,-1.00,1,54970.214339,,19.384383,7.51e-5,11.980,4824,296.66500,44.85310
8703129,2758,0.02,1,55068.742867,0.188719,253.362327,2.79e-3,11.893,5003,296.72360,44.85310
8703528,,0.75,1,54953.967981,0.020715,0.399875,3.00e-7,13.034,5285,296.82850,44.80210
8703887,287,0.09,1,55008.607704,,14.170980,4.79e-5,11.054,,296.93500,44.85030
8707639,,-1.00,1,55098.728570,,7.785196,2.03e-5,12.714,,297.88770,44.86830
8711548,,0.07,1,54982.814672,0.265347,18.778161,7.23e-5,13.944,6529,298.87220,44.87440
8715667,,0.85,1,54964.914772,0.025712,0.405708,3.00e-7,13.410,5527,300.02730,44.81810
8719324,3716,-1.00,1,55003.805236,,10.232698,3.00e-5,11.614,,301.11430,44.82580
8719419,3506,0.07,1,54998.307222,0.021359,12.625336,4.04e-5,12.933,6642,301.14600,44.86970
8719897,,0.50,1,54955.237444,0.040810,3.151425,5.50e-6,12.392,4905,301.30870,44.80700
8733497,3527,0.01,1,55021.124800,0.030652,76.819898,5.44e-4,14.063,5462,282.00090,44.96080
8736072,,0.86,1,54999.909231,0.026364,0.477632,1.36e-5,14.875,7830,283.35060,44.91000
8736245,,0.29,1,54969.011910,0.032065,5.069482,1.10e-5,13.798,5594,283.43410,44.98970
8738115,,0.06,1,55039.172335,0.055584,37.594266,2.02e-4,15.632,5671,284.44830,44.96340
8739802,,0.93,1,55001.999865,0.014498,0.274513,2.00e-7,14.882,5002,285.38920,44.98360
8742270,5567,0.00,1,55207.577698,0.038598,397.395497,5.05e-3,14.857,5531,286.79260,44.96840
8746310,,0.12,1,54969.021701,0.019456,6.855624,1.70e-5,14.767,5848,288.88600,44.96000
8758161,,0.58,1,54953.832607,0.024275,0.998218,1.00e-6,12.457,6729,293.62050,44.96730
8758716,,1.00,1,54953.672989,0.006197,0.107205,,13.531,,293.85190,44.94940
8760135,3524,0.01,1,55047.852662,0.089859,184.653553,1.92e-3,15.603,5494,294.37130,44.92480
8773948,,0.11,1,54987.007072,0.078757,33.469524,1.64e-4,13.714,5684,298.44240,44.91090
8780968,3653,0.47,1,55004.660489,0.057500,5.234487,2.49e-5,16.304,5307,300.33560,44.98630
8784288,,0.34,1,54965.264718,0.027385,3.655118,6.90e-6,13.661,5712,301.30350,44.99970
8800998,,0.86,1,54965.514052,0.278764,0.882815,9.00e-7,13.721,8616,283.27490,45.08390
8801343,1247,0.46,1,54953.850472,0.031415,2.739874,4.50e-6,11.743,6291,283.46990,45.05250
8803882,2659,-1.00,1,55093.215663,,89.630216,6.38e-4,12.998,5018,284.79690,45.09910
8804824,,0.87,1,54964.699845,0.027591,0.457404,1.60e-6,14.722,7202,285.37610,45.00970
8816790,,0.79,1,55001.999460,0.014076,0.245856,1.00e-7,13.693,6226,291.03360,45.02560
8822555,,0.80,1,55000.236074,0.054081,0.852842,3.12e-5,14.408,6375,293.29310,45.04200
8823397,,0.55,1,54953.939250,0.029022,1.506504,1.90e-6,13.249,8540,293.60990,45.01860
8823666,,0.79,1,54953.890383,0.025514,0.432451,3.00e-7,12.638,5959,293.70900,45.01060
8823868,81,0.16,1,54988.008633,0.088534,23.876136,1.01e-4,11.409,9751,293.78570,45.01850
8838070,,-1.00,1,55004.084670,,43.362724,2.38e-4,13.936,6226,298.19110,45.09360
8841616,,0.59,1,54954.481133,0.045695,1.679585,2.20e-6,12.833,,299.16170,45.05190
8842170,,0.90,1,54999.989323,0.020904,0.349392,2.10e-6,14.876,5589,299.31050,45.06360
8845026,44,0.09,1,54993.475175,0.163808,66.467539,4.41e-4,13.483,,300.15190,45.08960
8845221,,0.39,1,54966.744423,0.046141,5.403462,1.20e-5,13.615,6082,300.20990,45.00310
8846978,,0.77,1,54954.873660,0.088038,1.379060,1.70e-6,13.371,5191,300.68060,45.00220
8848104,,0.50,1,54964.625931,0.012751,0.824852,8.00e-7,12.372,5447,300.99490,45.07890
8848271,1256,0.12,1,54970.443168,0.025322,9.991665,2.91e-5,14.039,5627,301.04240,45.02290
8848288,3886,0.52,1,55038.387164,0.085548,5.566475,1.24e-5,9.837,4624,301.04730,45.08760
8868364,3541,0.00,1,55095.209856,0.058024,421.428343,5.05e-3,13.769,,284.25720,45.11870
8868649,3927,0.62,1,55731.793035,0.625627,4.447441,9.10e-6,14.016,5268,284.39660,45.13600
8868650,,0.62,1,54957.950912,0.140005,4.447382,9.00e-6,11.939,4991,284.39760,45.12890
8868907,3539,0.02,1,55213.215104,0.125954,157.324494,1.37e-3,15.291,5852,284.51370,45.12030
8869680,696,0.35,1,55007.145318,0.058853,7.033951,1.76e-5,13.357,5810,284.88040,45.13460
8872737,,0.96,1,54964.789667,0.026985,0.459099,3.00e-7,15.748,5338,286.41040,45.10650
8878681,,0.33,1,54955.218659,0.017658,2.496333,3.90e-6,11.211,6504,289.23160,45.16430
8878719,,0.96,1,54964.675651,0.018233,0.364635,2.00e-7,13.849,5991,289.24720,45.19580
8879427,,0.07,1,54969.853160,0.028757,16.313285,5.89e-5,14.524,5715,289.53670,45.10510
8879915,,0.32,1,54965.531246,0.023334,3.442627,6.30e-6,15.187,5698,289.74520,45.18720
8891278,698,0.04,1,54993.273576,0.016686,12.718709,4.30e-5,13.816,,293.91360,45.18980
8892720,3336,0.03,1,55242.597466,0.065375,61.491143,5.44e-4,15.523,5588,294.35660,45.19500
8892722,,0.89,1,55002.034029,0.095779,1.794378,2.40e-6,12.625,,294.35670,45.12390
8892910,132,0.11,1,54966.031133,0.161469,10.810134,3.25e-5,13.794,5943,294.41250,45.13090
8893936,,0.69,1,54968.941174,0.124417,4.244481,8.50e-6,13.973,4697,294.74710,45.13820
8894630,,0.95,1,54954.049453,0.060528,1.084001,1.20e-6,11.544,7117,294.99020,45.12720
8904448,,0.74,1,54965.055247,0.052993,0.865983,8.00e-7,13.879,7820,297.88150,45.12640
8906039,,0.71,1,54954.933889,0.084787,2.347479,3.60e-6,12.624,5620,298.28230,45.13010
8906676,,0.95,1,54958.852921,0.025759,8.209514,2.17e-5,12.121,,298.44860,45.10420
8908102,699,-1.00,1,54969.704621,,5.414582,1.21e-5,13.633,5757,298.83600,45.11650
8912308,,-1.00,1,55005.755725,,20.174443,7.95e-5,11.432,4872,300.06840,45.10160
8912468,,0.98,1,54953.576945,0.005326,0.094838,,11.751,6194,300.11560,45.16790
8912911,,0.86,1,55004.180169,0.850802,3.463560,6.30e-6,13.148,7542,300.24810,45.10930
8913061,,0.76,1,54954.108073,0.059151,1.019971,1.10e-6,12.551,5414,300.29230,45.15130
8934111,,0.92,1,54964.592316,0.022526,0.364518,2.00e-7,15.202,5644,283.34940,45.29740
8935352,5584,0.39,1,55001.193612,0.105097,10.908800,2.84e-4,14.096,5091,283.98360,45.28480
8937019,3754,0.05,1,55000.865062,0.010953,5.663652,3.85e-5,17.930,,284.79050,45.23010
8938628,,0.14,1,54966.603088,0.018955,6.862216,1.70e-5,13.681,5602,285.66260,45.21770
8939650,5587,0.37,1,54965.820660,0.025180,3.655321,6.90e-6,14.268,6142,286.12520,45.27690
8940961,,0.36,1,54966.960335,0.027274,3.166670,5.60e-6,14.932,5590,286.78950,45.27140
8948424,322,0.16,1,54965.360370,0.024451,5.888840,1.37e-5,12.970,,290.20990,45.25190
8949316,3849,0.51,1,54964.687795,0.007884,0.604357,2.88e-5,16.182,3701,290.51900,45.23540
8953059,6062,0.30,1,54969.868726,0.040319,5.499940,1.24e-5,15.480,6217,291.84220,45.23930
8953257,1383,0.30,1,54965.919288,0.022012,3.221785,5.70e-6,14.601,6001,291.92060,45.24700
8953296,,0.60,1,54965.226457,0.025532,0.784295,7.00e-7,13.901,6346,291.93870,45.22220
8953426,,0.40,1,54953.954513,0.046010,5.331751,1.17e-5,12.156,5987,291.99100,45.23410
8956957,,0.97,1,54964.745506,0.018852,0.324382,2.00e-7,13.978,6307,293.33370,45.28290
8957887,,0.77,1,54964.883007,0.020555,0.347355,2.00e-7,15.430,5367,293.66070,45.25420
8957954,6189,0.36,1,54967.308458,0.029195,4.359850,8.90e-6,13.960,5845,293.68590,45.23860
8958670,,0.92,1,54954.249347,0.138963,2.425317,3.70e-6,12.780,7302,293.92330,45.24940
8971432,1384,0.56,1,54964.794790,0.012574,0.624387,5.00e-7,15.487,5057,297.57350,45.23330
8972908,,0.99,1,55092.589740,0.250102,4.200125,8.30e-6,12.580,6207,297.87370,45.24540
8973000,,0.14,1,54991.347496,0.104077,28.027873,1.26e-4,14.594,5294,297.89440,45.21120
8977179,,0.97,1,54966.109504,0.121930,3.196242,5.70e-6,14.769,4807,298.87930,45.24140
8977390,,0.86,1,54954.156954,0.039055,0.653261,6.00e-7,13.105,6427,298.93430,45.29770
8982501,,0.85,1,55000.141012,0.025628,0.414491,3.00e-7,14.458,5476,300.34650,45.27230
8982514,,0.84,1,54953.928468,0.025499,0.414491,3.00e-7,13.226,5635,300.35350,45.27360
8984706,6190,0.13,1,54965.323083,0.034616,10.135400,3.00e-5,13.920,5642,300.93590,45.20570
9001468,,0.12,1,54975.726452,0.050602,17.329966,6.39e-5,15.200,4949,282.76160,45.39850
9002076,,0.85,1,54953.989731,0.028952,0.481405,4.00e-7,12.256,6434,283.08700,45.39040
9002237,1389,0.15,1,54967.799459,0.017254,4.350088,8.80e-6,14.855,5772,283.18910,45.36420
9004380,,0.97,1,54964.600010,0.013059,0.250333,1.00e-7,14.238,6070,284.27390,45.35930
9005043,,0.72,1,55002.139462,0.016323,0.320238,3.00e-7,15.779,5141,284.63220,45.33170
9005854,,0.27,1,54968.458209,0.024533,3.780454,7.20e-6,15.569,5190,285.03130,45.38050
9007918,,0.52,1,54954.746682,0.023254,1.387207,1.70e-6,11.658,6939,286.00840,45.35600
9016295,925,0.05,1,54984.654842,0.027160,19.974483,7.80e-5,15.217,5819,289.72750,45.36770
9016693,,-1.00,1,55002.583038,,26.368027,1.16e-4,11.635,7020,289.88390,45.30410
9020289,,0.94,1,54964.859201,0.022983,0.384028,3.00e-7,14.741,5997,291.22540,45.32560
9020426,,0.59,1,54965.445795,0.019065,0.913393,9.00e-7,14.550,5732,291.27930,45.30680
9021397,,0.80,1,54964.808064,0.048589,0.426211,3.00e-7,14.970,5301,291.62500,45.36290
9024857,,0.01,1,54993.600906,0.018365,35.026594,1.76e-4,15.496,5109,292.87850,45.34440
9025914,3596,0.14,1,54998.832866,0.136462,11.320321,1.03e-4,16.756,5900,293.26330,45.34940
9026766,,0.76,1,54964.846798,0.015238,0.272128,2.00e-7,14.998,4880,293.57840,45.30990
9027841,4266,0.48,1,55001.924897,0.005856,0.504000,4.00e-7,15.498,4760,293.95220,45.31830
9028024,,0.86,1,54968.540428,0.204568,3.857863,7.40e-6,14.426,5494,294.01020,45.37460
9028474,3510,0.00,1,55010.672516,0.046925,124.936579,1.05e-3,12.338,5653,294.15950,45.37590
9029486,,0.20,1,54965.329793,0.025326,6.277161,1.50e-5,13.630,5368,294.47290,45.38970
9030447,1401,0.90,1,55066.558072,0.076492,0.566698,5.00e-7,13.440,6693,294.79000,45.39160
9030509,,0.88,1,54964.962189,0.024075,0.401785,3.00e-7,14.480,5172,294.81020,45.39330
9030817,,0.88,1,54966.356406,0.497911,2.026223,2.90e-6,13.810,6266,294.92310,45.32700
9032671,,0.70,1,54953.798542,0.013539,0.249608,1.00e-7,12.982,4807,295.51000,45.31240
9032900,134,0.22,1,54985.471559,0.841239,67.524223,4.41e-4,13.675,6156,295.58660,45.36500
9048145,6063,0.15,1,54970.340771,0.033053,8.667826,2.38e-5,13.089,6484,299.39800,45.31820
9051716,,0.94,1,55002.199950,0.077916,1.390816,1.70e-6,13.839,6579,300.35130,45.34520
9051723,,0.74,1,54964.699116,0.020893,0.403448,3.00e-7,15.292,5213,300.35200,45.30710
9053086,3751,0.56,1,55000.314343,0.020244,1.274841,4.50e-6,14.034,5961,300.72170,45.30670
9071104,,0.82,1,54964.762894,0.023329,0.385213,3.00e-7,13.651,5959,282.98600,45.40800
9071373,,0.81,1,54953.991362,0.108608,0.421769,3.00e-7,13.069,,283.15910,45.41560
9071386,23,0.36,1,54955.782030,0.042372,4.693306,9.70e-6,12.291,6324,283.16630,45.40310
9075704,,0.68,1,54999.890308,0.025619,0.513152,9.00e-7,16.235,7556,285.56460,45.49430
9077796,,0.72,1,54964.645249,0.010138,0.238080,1.00e-7,15.439,3516,286.73260,45.49590
9083523,,0.65,1,54954.484907,0.043032,0.918421,9.00e-7,12.709,,289.73920,45.45830
9084778,1631,0.50,1,54964.649261,0.009975,0.592244,5.00e-7,15.653,4787,290.28090,45.46430
9085955,,0.99,1,55002.043321,0.020273,0.359248,3.00e-7,15.419,5914,290.74790,45.46210
9087918,,0.78,1,54964.861915,0.025417,0.445607,3.00e-7,14.486,5675,291.48390,45.41720
9091810,,0.70,1,54953.601177,0.019527,0.479721,4.00e-7,12.755,4807,292.95000,45.42000
9092303,,0.95,1,55000.755038,0.860544,2.577164,4.10e-6,13.590,8180,293.13180,45.44220
9094335,,0.94,1,54964.693771,0.019330,0.340759,2.00e-7,15.360,5530,293.84330,45.49120
9097120,927,0.03,1,54974.182416,0.024608,23.899653,1.01e-4,15.453,5957,294.71770,45.48580
9097798,,0.99,1,54964.721156,0.019209,0.334065,2.00e-7,14.581,5592,294.92510,45.48100
9098590,,0.47,1,54966.729795,0.030529,2.243571,3.40e-6,14.965,5846,295.18890,45.40620
9098810,,0.12,1,54956.242092,0.023563,8.258182,2.19e-5,13.448,5126,295.26960,45.47600
9101279,5614,0.58,1,54965.932213,0.047264,1.811461,2.50e-6,13.947,8372,296.00160,45.44810
9101400,6192,0.55,1,55000.941245,0.028290,1.658037,8.11e-5,14.661,6414,296.03480,45.49080
9108058,5615,0.57,1,54999.729437,0.049089,2.174931,1.19e-4,14.281,6563,297.78110,45.42430
9108579,,0.81,1,54954.997950,0.069335,1.169628,1.30e-6,11.560,6386,297.89990,45.46660
9110213,,0.73,1,54964.662645,0.017579,0.337054,2.00e-7,15.986,4400,298.30970,45.41920
9110346,3607,0.44,1,55002.219003,0.018133,1.790553,2.80e-6,16.397,5054,298.34190,45.40770
9117416,3425,0.17,1,54978.466250,0.040034,20.034601,7.80e-5,13.266,,300.31620,45.49540
9119405,,0.11,1,54972.091160,0.053985,18.646323,7.10e-5,13.729,5569,300.89030,45.40340
9119652,6193,0.43,1,54964.698572,0.019782,2.216238,1.95e-4,14.305,5097,300.95700,45.44920
9137992,,0.64,1,54956.714718,0.035134,1.470045,1.80e-6,12.981,5471,283.46030,45.55580
9140402,928,0.28,1,54966.443667,0.017297,2.494166,3.90e-6,15.251,5450,284.75940,45.59910
9142964,,0.73,1,54953.880266,0.030833,0.589253,5.00e-7,13.236,6663,286.20110,45.55620
9143254,1386,0.38,1,54965.667429,0.017644,2.275049,3.50e-6,15.452,5653,286.36190,45.55520
9145707,,0.75,1,54964.766143,0.016639,0.320771,2.00e-7,14.750,5399,287.74750,45.51800
9145846,,0.96,1,54964.702271,0.016150,0.294480,2.00e-7,15.161,4745,287.83260,45.59030
9149789,2874,0.54,1,54964.668680,0.010982,0.705023,6.00e-7,14.867,5311,289.85890,45.50380
9151763,,-1.00,1,54948.994358,,438.051939,5.05e-3,11.695,4307,290.68500,45.56840
9151972,,0.87,1,54964.648083,0.023510,0.386796,3.00e-7,15.372,5803,290.76790,45.55740
